DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2012,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2013,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2014,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2015,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2017,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2018,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2019,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2020,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2021,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2022,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2023,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2001,3.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2002,7.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2003,7.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2004,8.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2005,7.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2006,10.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2007,9.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2008,7.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2009,7.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2010,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2011,7.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2012,9.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2013,15.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2014,18.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2015,13.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2016,11.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2017,11.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2018,12.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2019,19.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2020,15.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2021,23.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2022,20.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Sweden,2023,24.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,1995,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,1996,1.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,1997,1.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,1998,1.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,1999,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2000,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2001,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2002,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2003,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2004,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2005,0.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2006,2.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2007,2.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2008,5.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2009,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2010,5.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2011,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2012,8.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2013,8.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2014,8.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2015,8.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2016,8.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2017,9.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2018,9.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2019,10.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2020,10.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2021,11.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2022,7.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovenia,2023,12.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2001,2.9,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2002,3.2,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2003,2.9,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2004,2.8,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2005,3.8,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2006,4.5,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2007,4.6,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2008,5.4,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2009,6.0,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2010,1.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2011,1.9,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2012,2.5,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2013,2.8,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2014,4.9,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2015,3.0,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2016,1.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2017,3.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2018,2.1,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2019,1.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2020,1.6,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2021,2.2,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2022,1.8,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Slovakia,2023,3.5,p,
