DATAFLOW,LAST UPDATE,freq,sex,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2000,49.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2001,48.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2002,52.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2003,53,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2004,55.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2005,57.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2006,58.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2007,58,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Luxembourg,2008,60,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2000,28.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2001,28.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2002,28.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2003,27.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2004,28.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2005,29.8,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2006,29.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2007,29.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Latvia,2008,31.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,North Macedonia,2006,25.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,North Macedonia,2007,26.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,North Macedonia,2008,24.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2000,39.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2001,37.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2002,38.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2003,37.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2004,41,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2005,40.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2006,41.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2007,41.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Malta,2008,41.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2000,46,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2001,46.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2002,45.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2003,49.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2004,48.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2005,47.1,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2006,47.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2007,48.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Netherlands,2008,48.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2000,47.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2001,48,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2002,49,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2003,49.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2004,50,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2005,49.8,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2006,49.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2007,50.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Norway,2008,51.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Poland,2004,30,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Poland,2005,30,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Poland,2006,30.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Poland,2007,30.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2000,27.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2001,26.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2002,27.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2003,27.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2004,30,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2005,30.7,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2006,30.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2007,30.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Portugal,2008,31.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2000,16.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2001,17.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2002,19.8,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2003,19.8,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2004,20.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2005,20.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2006,20.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2007,20.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Romania,2008,21.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2000,51,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2001,52.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2002,52.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2003,52.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2004,52.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2005,53.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2006,53.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Sweden,2007,53.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2000,29.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2001,29.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2002,30.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2003,31.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2004,32.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2005,33.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2006,34.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovenia,2007,33.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2000,32.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2001,33.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2002,31.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2003,32.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2004,33.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2005,33.4,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2006,33.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2007,32.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Slovakia,2008,32.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Türkiye,2006,20.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Türkiye,2007,20.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Türkiye,2008,21.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2000,45.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2001,46.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2002,46.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2003,47.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2004,47.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2005,48.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2006,48.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2007,48.7,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2008,49,b,
