DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2007,29.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2008,30.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2009,30.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2010,32.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2011,32.1,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2012,33.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2013,33.9,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2014,34.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2015,35.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2016,36.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2017,37.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2018,38.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2019,40.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2020,42.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2021,43.1,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2022,44.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2023,44.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,1996,26.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,1997,27.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,1998,28.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,1999,29.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2000,31.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2001,34.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2002,33.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2003,31.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2004,32.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2005,32.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2006,33.1,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2007,34.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2008,35.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2009,35.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2010,36.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2011,37.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2012,38.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2013,39.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2014,42.3,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2015,43.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2016,43.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2017,43.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2018,43.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2019,44.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2020,45.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2021,47.2,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2022,47.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Norway,2023,48.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,1997,13.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,1998,10.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,1999,11.3,d,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2000,11.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2001,11.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2002,12.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2003,14.1,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2004,15.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2005,16.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2006,17.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2007,18.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2008,19.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2009,21.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2010,22.5,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2011,23.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2012,24.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2013,25.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2014,27.0,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2015,27.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2016,28.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2017,29.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2018,30.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2019,32.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2020,33.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2021,33.7,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2022,34.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Poland,2023,37.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1992,10.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1993,10.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1994,10.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1995,11.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1996,11.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1997,11.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1998,8.3,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,1999,8.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2000,8.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2001,9.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2002,9.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2003,10.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2004,12.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2005,12.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2006,13.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2007,13.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2008,14.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2009,14.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2010,15.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2011,17.2,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2012,18.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2013,19.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2014,21.7,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2015,22.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2016,23.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2017,24.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2018,25.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2019,26.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2020,27.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2021,28.8,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2022,29.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Portugal,2023,29.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,1997,14.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,1998,8.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,1999,8.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2000,9.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2001,9.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2002,9.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2003,9.6,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2004,10.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2005,11.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2006,11.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2007,12.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2008,12.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2009,13.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2010,13.6,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2011,14.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2012,15.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2013,15.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2014,15.9,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2015,17.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2016,17.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2017,17.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2018,17.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2019,18.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2020,18.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2021,18.8,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2022,19.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Romania,2023,18.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2010,17.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2011,17.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2012,18.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2013,19.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2014,20.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2015,21.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2016,22.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2017,22.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2018,23.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2019,23.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2020,24.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2021,25.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2022,26.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Serbia,2023,27.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,1995,27.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,1996,26.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,1997,26.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,1998,27.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,1999,28.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2000,29.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2001,25.5,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2002,26.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2003,27.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2004,28.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2005,29.6,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2006,30.5,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2007,31.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2008,32.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2009,33.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2010,33.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2011,34.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2012,35.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2013,37.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2014,38.7,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Sweden,2015,39.8,,
