DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2005,8.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2006,9.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2007,9.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2008,10.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2009,12.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2010,9.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2011,8.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2012,9.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2013,5.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2014,5.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2015,4.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2016,5.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2017,4.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2018,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2019,8.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2020,6.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2021,10.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2022,9.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2023,13.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2001,83.2,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2002,82.4,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2003,232.8,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2004,264.2,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2005,197.5,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2006,219.1,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2007,218.0,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2008,258.8,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2009,293.2,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2010,36.6,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2011,14.0,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2012,165.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2013,64.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2014,78.6,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2015,131.4,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2016,51.0,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2017,53.0,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2018,88.6,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2019,100.2,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2020,78.3,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2021,84.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2022,116.5,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovakia,2023,23.0,p,
